target,target_column,feature,n_target_valid,n_feature_valid,n_overlap,overlap_ratio,usable,reason
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_time__MeanHR_bpm,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanHR_bpm,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_time__MeanHR_bpm,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_time__MeanNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_time__MeanNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_time__SDNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_time__SDNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_time__SDNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_time__RMSSD_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_time__RMSSD_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_time__RMSSD_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_time__pNN50_percent,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_time__pNN50_percent,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_time__pNN50_percent,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_freq__LF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_freq__LF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_freq__HF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_freq__HF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_freq__HF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__delta__hrv_freq__LF_HF_ratio,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_HF_ratio,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_before__ratio__hrv_freq__LF_HF_ratio,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_time__MeanHR_bpm,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanHR_bpm,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_time__MeanHR_bpm,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_time__MeanNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_time__MeanNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_time__SDNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_time__SDNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_time__SDNN_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_time__RMSSD_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_time__RMSSD_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_time__RMSSD_ms,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_time__pNN50_percent,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_time__pNN50_percent,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_time__pNN50_percent,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_freq__LF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_freq__LF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_freq__HF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_freq__HF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_freq__HF_power,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__delta__hrv_freq__LF_HF_ratio,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_HF_ratio,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__orthostatic_after__ratio__hrv_freq__LF_HF_ratio,22,22,22,1.0,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__HF_nu,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__HF_nu,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__HF_peak_Hz,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__HF_peak_Hz,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__HF_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__HF_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__LF_HF_ratio,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__LF_HF_ratio,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__LF_nu,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__LF_nu,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__LF_peak_Hz,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__LF_peak_Hz,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__LF_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__LF_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__Total_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__Total_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_freq__VLF_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_freq__VLF_power,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__ApproxEntropy,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__ApproxEntropy,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha1,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha1,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha2,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha2,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__Ellipse_area,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__Ellipse_area,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__FractalDimension,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__FractalDimension,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__SD1_SD2_ratio,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_SD2_ratio,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__SD1_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__SD2_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__SD2_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__SampleEntropy,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__SampleEntropy,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_nonlinear__ShannonEntropy,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_nonlinear__ShannonEntropy,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__HR_max_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__HR_max_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__HR_min_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__HR_min_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__HR_std_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__HR_std_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__MeanHR_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__MeanHR_bpm,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__MeanNN_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__MeanNN_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__MedianNN_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__MedianNN_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__NN_max_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__NN_max_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__NN_min_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__NN_min_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__NN_range_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__NN_range_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__RMSSD_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__RMSSD_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__SDNN_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__SDNN_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__SDSD_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__SDSD_ms,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__pNN20_percent,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__pNN20_percent,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__hrv_time__pNN50_percent,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__hrv_time__pNN50_percent,22,21,21,0.9545454545454546,True,ok
readiness_before,target__readiness_before,ecg_der__training_response__delta__morph_p__PR_interval_ms,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__morph_p__PR_interval_ms,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__delta__morph_p__PR_peak_interval_ms,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__morph_p__PR_peak_interval_ms,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__delta__morph_p__P_amp,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__morph_p__P_amp,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__delta__morph_p__P_area,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
readiness_before,target__readiness_before,ecg_der__training_response__percent_delta__morph_p__P_area,22,2,2,0.09090909090909091,False,low_overlap_n;low_overlap_ratio
