feature,role,source_table,feature_family,n_total,n_valid,valid_ratio,n_missing,missing_ratio,n_unique,mean,median,std,iqr,min,max,usable,reason
ctx_der__subjective_before_after_response__delta__Sikness,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,7,-0.2857142857142857,0.0,1.4880476182856899,1.0,-4.0,3.0,True,ok
ctx_der__subjective_before_after_response__delta__Slakness,input,context_derived,context,22,14,0.6363636363636364,8,0.36363636363636365,6,-0.6428571428571429,-1.0,2.0608863984346026,3.0,-3.0,3.0,True,ok
ctx_der__subjective_before_after_response__delta__Muscle_aches,input,context_derived,context,22,14,0.6363636363636364,8,0.36363636363636365,5,-0.7142857142857143,-0.5,1.489892687336984,1.0,-5.0,1.0,True,ok
ctx_der__subjective_before_after_response__delta__Muscle_fatigue,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,8,1.5238095238095237,2.0,2.2498677209793385,3.0,-3.0,6.0,True,ok
ctx_der__subjective_before_after_response__delta__Cognitive_fatigue,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,5,0.23809523809523808,0.0,0.9952267030562387,1.0,-2.0,2.0,True,ok
ctx_der__subjective_before_after_response__delta__Wellbeing,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,7,-0.2894736842105263,0.0,1.5029211322702736,1.75,-3.0,3.0,True,ok
ctx_der__subjective_before_after_response__delta__Test_heaviness,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,7,1.3333333333333333,1.0,2.1962534944228786,3.5,-3.0,5.0,True,ok
ctx_der__subjective_before_after_response__delta__subjective_strain,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,21,0.4428932178932179,0.2525252525252526,1.0409634917271493,1.2727272727272725,-1.7878787878787876,2.625,True,ok
ctx_der__physio_before_after_response__delta__Reaction_time_ms,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,14,1.8571428571428572,1.0,7.831256056889687,9.0,-12.0,17.0,True,ok
ctx_der__physio_before_after_response__percent_delta__Reaction_time_ms,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,21,1.2673052824036344,0.6578947368421053,5.027349898334322,5.867431803060546,-7.361963190184049,11.486486486486486,True,ok
ctx_der__physio_before_after_response__delta__Pressure_sys,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,13,-3.6666666666666665,-5.0,7.29611768910928,8.0,-14.0,14.0,True,ok
ctx_der__physio_before_after_response__percent_delta__Pressure_sys,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,17,-3.040730273238033,-4.273504273504273,6.392368708741984,6.25,-11.570247933884298,12.5,True,ok
ctx_der__physio_before_after_response__delta__Pressure_dia,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,14,-0.14285714285714285,0.0,6.821185485571509,8.0,-19.0,12.0,True,ok
ctx_der__physio_before_after_response__percent_delta__Pressure_dia,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,16,0.29714403834433967,0.0,9.367567066840824,11.010558069381599,-21.83908045977012,18.75,True,ok
ctx_der__physio_before_after_response__delta__PulsePressure,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,15,-3.5238095238095237,-3.0,8.035042299944958,7.0,-20.0,13.0,True,ok
ctx_der__physio_before_after_response__percent_delta__PulsePressure,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,19,-6.180057073059077,-6.25,17.07261147007145,14.583333333333334,-37.03703703703704,34.21052631578947,True,ok
ctx_der__physio_before_after_response__delta__MAP,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,21,-1.3174591428571407,-1.6666649999999947,5.866549842542349,5.999997999999991,-15.333337,12.666666000000006,True,ok
ctx_der__physio_before_after_response__percent_delta__MAP,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,21,-1.3428634982688417,-1.9011391013312504,6.7121511386032084,7.2430856163318005,-15.23179378974684,15.833335666667145,True,ok
ctx_der__physio_before_after_response__delta__RHR,input,context_derived,context,22,22,1.0,0,0.0,16,3.5,3.5,7.950741205339646,9.0,-8.0,23.0,True,ok
ctx_der__physio_before_after_response__percent_delta__RHR,input,context_derived,context,22,22,1.0,0,0.0,22,5.8381415573346915,5.206243032329988,12.829610170529216,14.75232868918615,-12.5,36.507936507936506,True,ok
ctx_der__baseline_dev_context_before__delta__Sleep_hours,input,context_derived,context,22,17,0.7727272727272727,5,0.22727272727272727,14,-0.13088235294117645,-0.25,1.0715617039135534,1.25,-2.25,2.25,True,ok
ctx_der__baseline_dev_context_before__robust_z__Sleep_hours,input,context_derived,context,22,17,0.7727272727272727,5,0.22727272727272727,16,-0.26927049080501764,-0.2857142857142857,1.5461516767622758,1.6111111111111112,-3.6,3.6,True,ok
ctx_der__baseline_dev_context_before__delta__Sleep_qality,input,context_derived,context,22,17,0.7727272727272727,5,0.22727272727272727,9,-0.7058823529411765,0.0,1.58172002430712,2.0,-4.0,2.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Sleep_qality,input,context_derived,context,22,16,0.7272727272727273,6,0.2727272727272727,10,-0.2881944444444444,0.0,1.435186678613321,1.4583333333333333,-2.6666666666666665,2.6666666666666665,True,ok
ctx_der__baseline_dev_context_before__delta__Morning_RHR,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,8,-0.21052631578947367,0.0,2.1233869006435357,3.0,-3.0,4.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Morning_RHR,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,12,-0.44770723104056426,-0.2,1.2168861985746093,1.5476190476190474,-3.0,1.5,True,ok
ctx_der__baseline_dev_context_before__delta__Stress,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,4,0.21052631578947367,0.0,1.0316624861746777,2.0,-1.0,2.0,False,low_unique_values
ctx_der__baseline_dev_context_before__robust_z__Stress,input,context_derived,context,22,16,0.7272727272727273,6,0.2727272727272727,6,0.3020833333333333,0.0,1.1898004034290792,2.0,-1.0,2.0,True,ok
ctx_der__baseline_dev_context_before__delta__Cognitive_load,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,9,0.5526315789473685,1.0,1.9068206292886336,2.25,-3.0,4.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Cognitive_load,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,14,0.5233918128654971,0.5,1.681117984600124,1.8666666666666667,-3.0,4.0,True,ok
ctx_der__baseline_dev_context_before__delta__DOMS,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,3,0.42105263157894735,0.0,0.7685331969757723,1.0,0.0,3.0,False,low_unique_values
ctx_der__baseline_dev_context_before__robust_z__DOMS,input,context_derived,context,22,15,0.6818181818181818,7,0.3181818181818182,5,0.8666666666666667,0.0,1.8073922282301278,0.5,0.0,6.0,True,ok
ctx_der__baseline_dev_context_before__delta__Fatigue_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,6,-0.10526315789473684,0.0,1.5236920380774406,2.0,-3.0,2.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Fatigue_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,12,-0.13872053872053872,0.0,1.3985815732606681,1.190909090909091,-4.0,2.0,True,ok
ctx_der__baseline_dev_context_before__delta__Muscle_fatigue_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,9,-0.02631578947368421,0.0,2.2513803433210473,3.5,-3.5,5.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Muscle_fatigue_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,11,-0.006680161943319826,0.0,1.0944662688802873,1.6,-2.0,2.5,True,ok
ctx_der__baseline_dev_context_before__delta__Cognitive_fatigue_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,7,-0.39473684210526316,-1.0,1.9045190947995614,2.5,-3.5,2.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Cognitive_fatigue_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,12,-0.5277777777777778,-0.2,1.7280556908237175,2.6666666666666665,-4.0,2.0,True,ok
ctx_der__baseline_dev_context_before__delta__Wellbeing_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,7,0.39473684210526316,0.0,1.2536496428031976,1.0,-2.0,3.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Wellbeing_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,13,0.6484962406015038,0.0,1.7208355769555645,0.6190476190476191,-1.3333333333333333,6.0,True,ok
ctx_der__baseline_dev_context_before__delta__Motivation_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,7,-0.42105263157894735,0.0,1.4554796641078773,2.25,-3.0,2.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Motivation_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,11,-0.3533834586466164,0.0,1.640310562858069,1.5,-4.0,4.0,True,ok
ctx_der__baseline_dev_context_before__delta__Desire_to_train,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,7,0.2894736842105263,0.0,1.6775957455180066,2.5,-2.0,4.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Desire_to_train,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,11,0.15062656641604008,0.0,1.1957462299441246,1.4166666666666665,-1.0,2.8,True,ok
ctx_der__baseline_dev_context_before__delta__subjective_strain_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,18,-0.15869218500797436,0.0,0.7949788643977719,1.0505050505050502,-1.727272727272727,1.0909090909090913,True,ok
ctx_der__baseline_dev_context_before__robust_z__subjective_strain_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,18,-0.3107797041743497,0.0,1.0780192982544334,1.4740259740259734,-2.923076923076925,1.0909090909090915,True,ok
ctx_der__baseline_dev_context_before__delta__readiness_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,17,4.674623261579606e-17,0.166666666666666,0.9090593428863094,1.0833333333333335,-1.5,1.833333333333333,True,ok
ctx_der__baseline_dev_context_before__robust_z__readiness_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,18,-0.011015531012130124,0.1250000000000002,1.1383728867895244,1.4023268398268403,-2.0,2.444444444444447,True,ok
ctx_der__baseline_dev_context_before__delta__Pressure_sys_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,15,0.4722222222222222,-0.25,5.816993923037361,7.25,-9.0,15.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Pressure_sys_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,17,1.0936654122928633,-0.04545454545454545,4.842828915491942,1.6426470588235293,-2.0,20.0,True,ok
ctx_der__baseline_dev_context_before__delta__Pressure_dia_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,11,2.2222222222222223,0.5,6.299444938718626,6.75,-4.0,22.5,True,ok
ctx_der__baseline_dev_context_before__robust_z__Pressure_dia_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,14,1.2658052960684543,0.125,3.6674140226639,2.0337719298245616,-2.0,12.857142857142858,True,ok
ctx_der__baseline_dev_context_before__delta__PulsePressure_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,15,-2.4722222222222223,-3.25,5.402810331403851,7.75,-11.0,8.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__PulsePressure_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,18,-0.6744100279187998,-0.5012531328320802,1.1645589164105623,1.7628205128205128,-3.111111111111111,0.8888888888888888,True,ok
ctx_der__baseline_dev_context_before__delta__MAP_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,18,1.407407888888889,0.08333425000000005,5.523634474766207,3.9166711250000112,-4.999997000000008,19.833336000000003,True,ok
ctx_der__baseline_dev_context_before__robust_z__MAP_before,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,18,-0.042439550583003055,-0.00560236140929395,3.900465177131503,1.648251304839688,-8.000036000144037,11.900001004999918,True,ok
ctx_der__baseline_dev_context_before__delta__RHR_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,13,0.9210526315789473,0.0,4.831215506976873,4.5,-6.0,13.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__RHR_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,16,0.08467492260061925,0.0,1.517428147205088,1.3813025210084033,-4.0,2.6,True,ok
ctx_der__baseline_dev_context_before__delta__Reaction_time_before_ms,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,15,-0.3157894736842105,-1.0,6.776615277546974,9.75,-12.0,14.0,True,ok
ctx_der__baseline_dev_context_before__robust_z__Reaction_time_before_ms,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,17,-0.2825009930232351,-0.1666666666666666,1.6579089424719884,1.4905525846702317,-5.0,2.8,True,ok
ctx_der__baseline_dev_context_flags__delta__Difficulty_falling_asleep,input,context_derived,context,22,11,0.5,11,0.5,4,0.45454545454545453,0.0,1.0357254813546264,1.0,-1.0,2.0,False,low_valid_ratio;low_unique_values
ctx_der__baseline_dev_context_flags__delta__Undersleeped,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,2,0.1111111111111111,0.0,0.3233808333817773,0.0,0.0,1.0,False,low_unique_values;low_iqr
ctx_der__baseline_dev_context_flags__delta__Oversleeped,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,3,0.16666666666666666,0.0,0.5144957554275266,0.0,-1.0,1.0,False,low_unique_values;low_iqr
ctx_der__baseline_dev_context_flags__delta__Wakeup_class,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,3,0.4444444444444444,0.0,0.7838233761296739,0.75,0.0,2.0,False,low_unique_values
ctx_der__day_to_day_context_change__delta__Sleep_hours,input,context_derived,context,22,18,0.8181818181818182,4,0.18181818181818182,15,-0.08888888888888889,0.125,1.5814694912118876,1.9375,-3.35,2.25,True,ok
ctx_der__day_to_day_context_change__delta__Sleep_qality,input,context_derived,context,22,17,0.7727272727272727,5,0.22727272727272727,7,0.23529411764705882,1.0,1.786386428124731,2.0,-4.0,3.0,True,ok
ctx_der__day_to_day_context_change__delta__Morning_RHR,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,10,0.19047619047619047,0.0,3.10836046202894,4.0,-6.0,5.0,True,ok
ctx_der__day_to_day_context_change__delta__Stress,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,6,0.0,0.0,1.224744871391589,2.0,-3.0,2.0,True,ok
ctx_der__day_to_day_context_change__delta__Cognitive_load,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,6,0.09523809523809523,0.0,1.4108423691100966,2.0,-2.0,4.0,True,ok
ctx_der__day_to_day_context_change__delta__DOMS,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,5,0.0,0.0,1.0488088481701516,1.0,-2.0,3.0,True,ok
ctx_der__day_to_day_context_change__delta__Fatigue_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,9,-0.09523809523809523,-1.0,2.3001035173392066,4.0,-4.0,5.0,True,ok
ctx_der__day_to_day_context_change__delta__Muscle_fatigue_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,10,-0.09523809523809523,0.0,2.364418784918651,3.0,-5.0,4.0,True,ok
ctx_der__day_to_day_context_change__delta__Cognitive_fatigue_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,9,-0.14285714285714285,0.0,2.1514114968019085,3.0,-5.0,4.0,True,ok
ctx_der__day_to_day_context_change__delta__Wellbeing_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,8,0.14285714285714285,1.0,1.5011900041538475,2.0,-3.0,2.0,True,ok
ctx_der__day_to_day_context_change__delta__Motivation_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,8,0.09523809523809523,0.0,1.729299335128592,1.0,-4.0,3.0,True,ok
ctx_der__day_to_day_context_change__delta__Desire_to_train,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,7,0.14285714285714285,0.0,1.8784492084087414,2.0,-3.0,4.0,True,ok
ctx_der__day_to_day_context_change__delta__subjective_strain_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,20,-0.07022607022607022,-0.2727272727272725,0.9768602048215839,1.1906565656565653,-1.5454545454545454,2.079545454545454,True,ok
ctx_der__day_to_day_context_change__delta__readiness_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,19,0.07936507936507937,0.1666666666666669,1.0747984922495002,1.416666666666666,-1.666666666666667,1.833333333333333,True,ok
ctx_der__day_to_day_context_change__delta__Pressure_sys_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,14,-0.10526315789473684,1.0,7.022936524481806,7.0,-14.0,15.0,True,ok
ctx_der__day_to_day_context_change__delta__Pressure_dia_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,13,0.5789473684210527,1.0,6.203187258477911,5.5,-14.0,17.0,True,ok
ctx_der__day_to_day_context_change__delta__PulsePressure_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,14,-0.6842105263157895,1.0,7.047873056453489,8.0,-16.0,9.0,True,ok
ctx_der__day_to_day_context_change__delta__MAP_before,input,context_derived,context,22,19,0.8636363636363636,3,0.13636363636363635,19,0.3508774210526321,0.3333320000000128,5.572722187082763,5.000003000000014,-13.000000999999996,16.333333999999994,True,ok
ctx_der__day_to_day_context_change__delta__RHR_before,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,13,0.14285714285714285,1.0,6.060410169994389,9.0,-11.0,16.0,True,ok
ctx_der__day_to_day_context_change__delta__Reaction_time_before_ms,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,17,-0.09523809523809523,0.0,9.076919972682154,14.0,-20.0,14.0,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__train_minutes,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,18,98.68333333333332,114.25,44.68770058230042,60.54999999999998,0.0,145.85,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__train_minutes,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,20,15.097630385487527,16.321428571428573,5.377840514258841,6.049999999999999,0.0,20.835714285714285,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__RPE,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,13,11.65,8.5,7.548265747141769,13.5,2.0,23.0,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__RPE,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,11,3.3641666666666667,3.225,1.075134630492484,1.9250000000000007,2.0,5.0,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__HR_avg,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,14,662.6,788.0,208.72681718103763,209.0,166.0,957.0,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__HR_avg,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,13,159.88083333333333,159.75,1.9600936470646395,1.3249999999999886,157.2,166.0,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__sRPE_load,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,16,321.41999999999996,274.54999999999995,210.29916685271806,360.65,17.6,638.8,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__sRPE_load,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,16,91.93141666666666,97.3125,35.58341455381256,59.485,17.6,137.275,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__zone_weighted_load,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,18,272.12619047619046,305.15,126.19257369101362,162.14999999999998,0.0,413.9,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__zone_weighted_load,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,20,43.67012471655329,50.59166666666667,15.98926617837762,17.87142857142858,0.0,65.19166666666666,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__zone_avg_intensity,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,17,11.006664898837508,11.461419309105608,3.5336476891726534,5.78462632197366,3.034090909090909,14.941689538861166,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__zone_avg_intensity,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,17,2.861848990902876,2.844627617197128,0.0650386936806125,0.052170955964118804,2.769034093179536,3.034090909090909,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__moderate_plus_minutes,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,18,73.99047619047617,81.60000000000001,33.27972212567143,41.19999999999998,0.0,110.2,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__moderate_plus_minutes,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,20,11.920510204081634,13.583333333333334,4.179152981024732,4.409523809523808,0.0,17.766666666666666,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__high_intensity_minutes,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,16,8.814285714285715,5.8,7.4134530223294535,14.3,0.0,22.4,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__high_intensity_minutes,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,19,1.4255102040816325,0.9666666666666668,1.1183331414319877,2.216666666666667,0.0,3.2,True,ok
ctx_der__training_load_previous_7d__rolling_7d_sum__high_intensity_ratio,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,15,0.3851733836234417,0.33533091619919536,0.1930739739795176,0.2890044909737476,0.1931818181818181,0.8153059817301958,True,ok
ctx_der__training_load_previous_7d__rolling_7d_mean__high_intensity_ratio,input,context_derived,context,22,20,0.9090909090909091,2,0.09090909090909091,17,0.10382444099612279,0.101414060216311,0.042202632554468,0.07144266145578136,0.0439459057766652,0.1931818181818181,True,ok
covar__training_load_previous_7d,covariate,context_derived,covariate,22,20,0.9090909090909091,2,0.09090909090909091,16,321.41999999999996,274.54999999999995,210.29916685271806,360.65,17.6,638.8,True,ok
covar__sleep_hours,covariate,context_computed,covariate,22,20,0.9090909090909091,2,0.09090909090909091,11,8.145,8.375,0.9878072473386378,1.0625,6.0,10.25,True,ok
covar__sRPE_load,covariate,context_computed,covariate,22,11,0.5,11,0.5,11,96.47272727272728,75.6,60.92223060442043,85.3,17.6,197.0,False,low_valid_ratio
